id,kode_3_digit_id,kode_4_digit,judul,deskripsi
475,203,8020,Aktivitas Jasa sistem keamanan,"Subgolongan ini mencakup : - Pengawasan sistem tanda bahaya keamanan elektronik, seperti tanda bahaya kebakaran dan pencurian, termasuk pemeliharaannya - Pemasangan, perbaikan, pembangunan kembali dan pengaturan perlengkapan kunci mekanik atau elektronik, ruangan besi dan peti besi Kegiatan penjualan, pemasangan dan perbaikan dari sistem keamanan, perlengkapan kunci mekanik atau elektronik, ruangan besi dan peti besi, jika menjadi satu kesatuan dengan pengoperasiannya tercakup pada kelompok ini. Jika tidak dimasukkan pada klasifikasi yang bersesuaian. Subgolongan ini tidak mencakup : - Pemasangan sistem keamanan, lihat 4321- Penjualan sistem keamanan, perlengkapan kunci mekanik atau elektronik, ruangan besi dan peti besi, tanpa jasa pengawasan, pemasangan atau pemeliharaan, lihat 4759 - Konsultasi keamanan, lihat 7490- Kegiatan ketertiban dan keselamatan umum, lihat 8423- Jasa penyediaan kunci duplikat, lihat 9529"
476,204,8030,Aktivitas penyelidikan,"Subgolongan ini mencakup kegiatan penyedia jasa penyelidikan dan detektif. Kegiatan dari semua penyelidik pribadi atau swasta, tidak bergantung dari jenis klien atau tujuan penyelidikan, tercakup dalam subgolongan ini."
477,205,8110,Aktivitas Penyedia gabungan jasa penunjang fasilitas,"Subgolongan ini mencakup penyediaan tenaga pengoperasian untuk melakukan gabungan jasa penunjang dalam fasilitas klien. Subgolongan ini secara khusus menyediakan sebuah gabungan jasa penunjang, seperti pembersihan interior umum, pemeliharaan, pembuangan sampah, penjagaan dan pengamanan, pengiriman surat, penerimaan tamu, pencucian pakaian dan jasa yang berhubungan untuk menunjang operasional dalam fasilitas klien. Subgolongan ini juga menyediakan tenaga operasianal untuk melakukan kegiatan penunjang ini, akan tetapi tidak termasuk dengan atau tanggung jawab atas usaha atau kegiatan utama klien. Subgolongan ini tidak mencakup : - Penyediaan dari hanya satu jasa penunjang saja (seperti jasa pembersihan umum), lihat subgolongan yang sesuai dengan jasa yang disediakan - Penyediaan manajemen dan tenaga operasianal untuk menjalankan keseluruhan kegiatan perusahaan klien, seperti hotel, restoran, pertambangan, atau rumah sakit, lihat subgolongan yang sesuai di mana kegiatan tersebut tercakup - Penyediaan manajemen dan operasional dari sistem komputer klien dan/atau fasilitas pengolah data, lihat 6202 - Operasional dari fasilitas lembaga pemasyarakatan atau penjara, lihat 8423"
478,206,8121,Aktivitas Kebersihan Umum Bangunan,"Subgolongan ini mencakup : - Kegiatan kebersihan umum dari semua jenis bangunan, seperti kantor, rumah atau apartemen, pabrik, toko dan pertokoan, lembaga - Kegiatan kebersihan umum dari tempat bisnis dan profesional lainnya serta bangunan tempat tinggal atau pemukiman multi unit Kegiatan ini terutama pembersihan interior (dalam ruangan) walaupun mungkin juga termasuk pembersihan lokasi eksterior (luar ruangan) yang masih berhubungan seperti jendela atau koridor bangunan. Subgolongan ini tidak mencakup : - Kegiatan pembersihan interior khusus, seperti pembersihan cerobong asap, perapian/tungku, kompor, tungku bakar, tempat pembakaran sampah, ketel atau alat perebus, pipa atau saluran ventilasi dan pembuangan gas atau uap, lihat 8129"
479,206,8129,Aktivitas Kebersihan Bangunan dan Industri lainnya,"Subgolongan ini mencakup : - Pembersihan eksterior dari semua jenis bangunan, termasuk kantor, pabrik, toko, lembaga dan tempat bisnis dan profesional lainnya serta bangunan untuk tempat tinggal atau pemukiman multi unit. - Kegiatan pembersihan khusus dari bangunan seperti pembersihan jendela, cerbong asap dan tungku atau perapian, kompor, tungku bakar, tempat pembakaran sampah, ketel atau alat perebus, pipa atau saluran ventilasi, pembuangan gas atau uap - Jasa pembersihan dan pemeliharaan kolam renang- Pembersihan mesin industri- Pembersihan kereta, bus, pesawat terbang dan lain-lain- Pembersihan bagian dalam kapal dan truk tanker - Kegiatan pembasmian dan pemusnahan hama- Pembersihan jalan dan pembersihan salju dan es- Kegiatan pembersihan bangunan dan industri lainnya Subgolongan ini tidak mencakup : - Pengendalian hama pertanian, lihat 0161 - Pembersihan saluran pembuangan limbah atau air, lihat 3702- Pencucian mobil dan pembersihan kendaraan, lihat 4520"
480,207,8130,Aktivitas Jasa Perawatan dan Pemeliharaan Taman,"Subgolongan ini mencakup kegiatan penanaman, perawatan dan pemeliharaan dari taman dan kebun, kegiatan penghijauan dan penanaman tanaman untuk perlindungan. Subgolongan ini mencakup : Kegiatan penanaman, perawatan dan pemeliharaan:- Taman dan kebun untuk perumahan pribadi dan umum, bangunan publik dan semi-publik (sekolah, rumah sakit, lembaga pemerintah, tempat ibadah dan lain-lain), kawasan perkotaan (taman, kawasan penghijauan, pemakaman atau kuburan dan lain-lain), jalur hijau jalan bebas hambatan (jalan, jalur kereta, jalur angkutan air) dan bangunan industri dan komersial - Penghijauan untuk bangunan (kebun di atas atap, penghijauan depan bangunan, tanaman dalam ruangan), taman olahraga, taman bermain dan taman rekreasi lainnya (lapangan olahraga, bermain, berjemur dan golf), dan tempat air tenang dan mengalir (kolam, kolam renang, selokan, anak sungai, sistem saluran pembuangan) - Tanaman untuk perlindungan terhadap suara atau keributan, angin, erosi, jarak pandang dan panas atau silau matahari Subgolongan ini juga mencakup : - Pemeliharaan lahan untuk menjaga kondisi ekologi yang baik Subgolongan ini tidak mencakup : - Produksi dan penanaman komersial tanaman dan pepohonan, lihat 01, 02 - Pengembangbiakan tanaman (kecuali tanaman hutan), lihat 0130 - Pemeliharaan lahan untuk menjaga kondisi yang baik untuk pertanian, lihat 0161 - Kegiatan konstruksi untuk tujuan pengembangan lahan, lihat kategori F- Kegiatan arsitektur dan rancangan landscape, lihat 7110- Pengoperasian kebun raya (taman botanikal), lihat 9103"
481,208,8211,Aktivitas Penyedia Gabungan Jasa Administrasi Kantor,"Subgolongan ini mencakup penyediaan gabungan jasa administrasi perkantoran sehari-hari, seperti penerimaan tamu, perencanaan keuangan, pemeliharaan catatan dan tagihan rekening, jasa personalia dan surat menyurat. Subgolongan ini tidak mencakup : - Penyediaan tenaga operasional yang melakukan seluruh operasional yang dalam sebuah bisnis atau usaha, lihat subgolongan yang sesuai dengan kegiatan usaha yang dilakukan - Penyediaan hanya satu aspek penting dari kegiatan ini, lihat subgolongan yang sesuai dengan kegiatan tersebut"
482,208,8219,"Aktivitas Foto Kopi, Penyiapan Dokumen dan Aktivitas Khusus Penunjang Kantor Lainnya","Subgolongan ini mencakup : - Penyiapan dokumen- Editing dan koreksi dokumen- Pengetikan, pengolahan kata atau desktop publishing- Kegiatan penunjang sekretariat- Perekaman dokumen dan jasa sekretariat lainnya- Penulisan surat atau ringkasan- Rental atau persewaan kotak surat dan jasa postal dan surat menyurat lainnya (kecuali direct mail advertising) - Fotokopi- Penggandaan- Blue printing- Kegiatan pengolah kata- Kegiatan penggandaan dokumen lain yang juga menyediakan jasa pencetakan, seperti pencetakan offset, pencetakan cepat, pencetakan digital dan pencetakan prepress Subgolongan ini tidak mencakup : - Pencetakan dokumen (offset printing, quick printing), lihat 1811- Iklan surat langsung, lihat 7310- Kegiatan pengetikan khusus steno seperti laporan persidangan atau pengadilan, lihat 8299 - Kegiatan stenografi umum, lihat 8299"
483,209,8220,Aktivitas call centre,"Subgolongan ini mencakup kegiatan : - Inbound Call Centre (panggilan ke dalam), menjawab panggilan dari pelanggan oleh operator manusia, distribusi panggilan otomatis, integrasi telepon dan komputer, sistem respon suara interaktif atau metode yang sejenis untuk menerima permintaan, menyediakan produk informasi yang berkaitan dengan permintaan bantuan pelanggan atau menyalurkan keluhan atau komplain dari pelanggan - Outbond Call Centre (panggilan ke luar), menggunakan metode yang sejenis untuk menjual atau memasarkan barang atau jasa kepada pelanggan potensial, melakukan penelitian pasar atau jajak pendapat masyarakat dan kegiatan yang sejenis kepada pelanggan"
484,210,8230,"Jasa Penyelenggara Pertemuan, Perjalanan Insentif, Konvensi, Pameran, dan Jasa Penyelenggara Event Khusus","Subgolongan ini mencakup :  - Kegiatan pengaturan, promosi dan atau pengelolaan acara, seperti pameran dagang dan usaha, konvensi, konferensi, rapat atau pertemuan, dan perjalanan insentif baik mencakup atau tidak penyediaan dan pengaturan tenaga untuk menjalankan fasilitas yang ada dimana acara tersebut berlangsung.- Kegiatan pengaturan dan penyelenggaraan event khusus, baik atas dasar permintaan client maupun event khusus yang dirancang sendiri yang biasanya dikerjakan oleh Special Event Organizer."
485,211,8291,Aktivitas Debt Collection Dan Biro Kredit,"Subgolongan ini mencakup kegiatan pungutan pembayaran klaim dan pengiriman pembayaran yang ditujukan untuk pelanggan, seperti jasa pungutan tagihan atau hutang kredit. Subgolongan ini juga mencakup kegiatan pengumpulan informasi seperti catatan kredit dan pekerjaan secara individu dan catatan bisnis dan penyediaan informasi untuk lembaga keuangan, retailer dan lembaga lain yang memiliki kepentingan untuk mengevaluasi kelayakan pemberian kredit kepada perseorangan dan perusahaan."
486,211,8292,Aktivitas Pengepakan,"Subgolongan ini mencakup kegiatan pengemasan atas dasar balas jasa atau kontrak, baik menggunakan atau tidak suatu proses otomatis. Subgolongan ini mencakup : - Pembotolan liquid (cairan), mencakup minuman dan makanan- Pengemasan benda padat (blister packaging, pembungkusan dengan alumunium foil dan lain-lain) - Pengemasan yang aman untuk obat-obatan dan bahan obat-obatan- Pelabelan, pembubuhan perangko dan pemberian cap- Pengemasan parsel atau bingkisan dan pembungkusan hadiah Subgolongan ini tidak mencakup : - Pabrik minuman ringan dan air mineral, lihat 1104- Kegiatan pengemasan insidental yang terkait dengan jasa tranportasi, lihat 5229"
487,211,8299,Aktivitas Jasa Penunjang Usaha Lainnya YTDL,"Subgolongan ini mencakup kegiatan penunjang, seperti : - Menyediakan laporan menyeluruh kata demi kata dan rekaman stenotype dari cara kerja hukum dan penulisan bahan catatan lain, seperti jasa laporan pengadilan dan catatan stenotype dan jasa stenografi untuk umum - Penyediaan real time closed captioning pada acara televisi, rapat, dan konferensi- Jasa pengalamatan bar code- Jasa pencetakan bar code- Jasa organisasi pengumpulan dana atas dasar balas jasa atau kontrak- Jasa sortir surat- Jasa penyimpanan- Jasa pungutan parkir yang menggunakan meter coin- Kegiatan pelelangan independen- Administrasi program loyalitas - Kegiatan penunjang lain yang disediakan untuk asaha yang tidak diklasifikasikan di tempat lain Subgolongan ini tidak mencakup : - Penyediaan jasa pemberian judul atau teks pada film atau tape, lihat 5912 - Penyediaan jasa transkrip atau penulisan dokumen, lihat 8219"
488,212,8411,Kegiatan Administrasi Pemerintahan,"Subgolongan ini mencakup : - Administrasi eksekutif dan legislatif dari lembaga pusat, regional dan wilayah - Administrasi dan pengawasan urusan keuangan atau fiskal, seperti operasional skema pajak, pengumpulan pajak barang dan investigasi dan pelanggaran pajak dan administrasi pabean - Penerapan budget dan manajemen dana masyarakat dan hutang masyarakat dengan peningkatkan dan penerimaan uang serta pengontrolan penggunaanya - Administrasi untuk kebijakan penelitian dan pengembangan menyeluruh dan lembaga keuangan atau pendanaan yang terkait - Administrasi dan operasional perencanaan sosial dan ekonomi menyeluruh dan jasa statistikal pada berbagai tingkatan pemerintah Subgolongan ini tidak mencakup : - Operasional gedung milik atau yang ditempati pemerintah, lihat 6811, 6820 - Administrasi kebijakan penelitian dan pengembangan yang ditujukan untuk meningkatkan kesejahteraan manusia dan terkait pendanaannya, lihat 8412 - Administrasi kebijakan penelitian dan pengembangan yang ditujukan untuk meningkatkan kinerja ekonomi dan daya saing, lihat 8413 - Administrasi kebijakan penelitian dan pengembangan yang berhubungan dengan pertahanan dan terkait pendanaannya, lihat 8422 - Pengelolaan arsip/dokumen pemerintah, lihat 9101"
489,212,8412,"Administrasi Pelayanan Pemerintah Bidang Kesehatan, Pendidikan, Kebudayaan dan Pelayanan Sosial Lain Bukan Jaminan Sosial","Subgolongan ini mencakup : - Administrasi pemerintahan untuk program yang bertujuan untuk meningkatkan kesejahteraan manusia, seperti bidang kesehatan, pendidikan, kebudayaan, olahraga, rekreasi, lingkungan, perumahan, pelayanan sosial - Administrasi pemerintahan untuk kebijakan penelitian dan pengembangan dan lembaga keuangan atau pendanaan yang terkait untuk bidang tersebut di atas Subgolongan ini juga mencakup : - Sponsor untuk kegiatan rekreasi dan kebudayaan- Distribusi dana bantuan untuk seniman- Administrasi untuk program penyediaan air bersih yang dapat diminum - Administrasi untuk pengumpulan sampah dan pembuangannya - Administrasi untuk program perlindungan lingkungan- Administrasi untuk program perumahan Subgolongan ini tidak mencakup : - Pembuangan limbah (melalui air) dan proses daur ulangnya, lihat 37, 38, 39 - Kegiatan jaminan sosial wajib, lihat 8430 - Kegiatan pendidikan, lihat 85- Kegiatan yang berhubungan dengan kesehatan manusia, lihat 86 - Kegiatan perpustakaan dan dokumen publik, lihat 9101- Kegiatan operasional museum dan lembaga kebudayaan lain, lihat 9102 - Kegiatan olahraga atau kegiatan rekreasi lain, lihat 93"
490,212,8413,Kegiatan Lembaga Pemerintahan Untuk Menciptakan Efisiensi Produksi Dan Bisnis,"Subgolongan ini mencakup : - Administrasi dan regulasi publik, termasuk alokasi subsidi untuk berbagai sektor ekonomi, seperti pertanian, penggunaan lahan, sumber daya energi dan pertambangan, infrastruktur, transportasi, komunikasi, hotel dan pariwisata, perdagangan besar dan eceran - Administrasi untuk kebijakan penelitian dan pengembangan dan lembaga keuangan atau pendanaan yang terkait untuk meningkatkan kinerja ekonomi - Administrasi urusan buruh secara umum- Implementasi untuk pengukuran kebijakan pengembangan regional, seperti untuk mengurangi pengangguran Subgolongan ini tidak mencakup : - Penelitian dan pengembangan eksperimental, lihat 72"
491,213,8421,Hubungan Luar Negeri,"Subgolongan ini mencakup : - Administrasi dan operasi dari lembaga pemerintahan bidang urusan luar negeri dan diplomat serta konsulat yang ditempatkan di luar negeri atau di kantor-kantor dari organisasi internasional - Administrasi, operasi dan kegiatan penunjang untuk jasa informasi dan kebudayaan yang ditujukan untuk penyebarannya di luar batas negara - Pemberian bantuan untuk luar negeri, baik melalui organisasi internasional atau tidak - Penyediaan bantuan militer untuk luar negeri- Manajemen perdagangan luar negeri, keuangan internasional dan hubungan teknis luar negeri Subgolongan ini tidak mencakup : - Jasa pengungsian akibat bencana atau konflik internasional, lihat 8899"
492,213,8422,Pertahanan dan Keamanan,"Subgolongan ini mencakup : - Administrasi, pengawasan dan operasi pertahanan militer untuk angkatan bersenjata baik angkatan darat, laut dan udara dan jagad raya dalam menghadapi penyerangan baik lewat darat, laut dan udara, pertahanan teknik, transportasi, komunikasi, intelijen, material, personil dan angkatan dan komando non perang lainnya, kekuatan cadangan dari lembaga pertahanan, logistik militer (penyediaan peralatan, infrastruktur, bahan pangan dan lain-lain), dan pelayanan kesehatan untuk personil militer di lapangan - Administrasi, operasi dan dukungan untuk pertahanan sipil- Dukungan untuk pengiriman dan pelatihan di mana lembaga dan penduduk sipil dilibatkan - Administrasi pertahanan yang berhubungan dengan kebijakan penelitian dan pengembangan dan lembaga keuangan atau pendanaan yang terkait Subgolongan ini tidak mencakup : - Kegiatan penelitian dan pengembangan, lihat 72 - Penyediaan bantuan militer untuk luar negeri, lihat 8421- Kegiatan pengadilan militer, lihat 8423- Penyediaan bantuan untuk keadaan darurat di dalam negeri seperti keadaan damai setelah bencana, lihat 8423 - Kegiatan pendidikan untuk sekolah dan akademi militer, lihat 8531 - Kegiatan rumah sakit militer, lihat 8610"
493,213,8423,Ketertiban dan Keamanan Masyarakat,"Subgolongan ini mencakup : - Administrasi dan operasi baik polisi umum maupun khusus yang didukung oleh otoritas publik pada pelabuhan, perbatasan, penjaga pantai dan kekuatan polisi khusus lain, termasuk peraturan lalu lintas, pendaftaran orang asing dan pemeliharaan catatan penahanan - Pemadam dan pencegah kebakaran, seperti administrasi dan operasi pasukan pemadam api umum maupun khusus untuk pencegahan kebakaran, pemadaman, penyelamatan manusia dan hewan, bantuan terhadap bencana nasional, banjir dan kecelakaan di jalan dan lain-lain - Administrasi dan operasi untuk sipil administratif dan pengadilan hukum kriminal, pengadilan militer dan sistem hukum, termasuk perwakilan dan bantuan nasihat hukum atas nama pemerintah atau yang disediakan pemerintah - Pemberian pertimbangan dan interpretasi hukum- Pengadilan sipil- Administrasi penjara dan penyediaan jasa lembaga pemasyarakatan, termasuk jasa rehabilitasi, berdasarkan administrasi dan operasinya dilakukan oleh pemerintah atau swasta atas dasar balas jasa atau kontrak - Penyediaan bantuan untuk keadaan darurat dalan negeri seperti keadaan damai setelah bencana Subgolongan ini tidak mencakup : - Jasa pencegahan dan pemadaman kebakaran hutan, lihat 0240 - Jasa pemadam kebakaran ladang minyak dan gas, lihat 0910 - Jasa pencegahan dan pemadam kebakaran di bandara yang disediakan bukan oleh unit khusus, lihat 5223 - Jasa bantuan nasihat dan perwakilan dalam kasus sipil, kriminal dan lain-lain, lihat 6910 - Pengoperasian laboratorium kepolisian, lihat 7120- Administrasi dan operasi dari angkatan bersenjata militer, lihat 8422 - Kegiatan sekolah penjara, lihat 85- Kegiatan rumah sakit penjara, lihat 861"
